molecule_finger,predicted_bioactivity,true_bioactivity
00000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001100110000000000000000000000000000000000000000000000000000000000111111100000000000000000000000001111110000000000000000000000000010111000000000000000000000000000000000000000000000000000000000001100110000000000000000000000000011111000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111000000000000000000000000111111110000000000000000000000000111000000000000000000000000000011001000000000000000000000000000111111000000000000000000000000001111111100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000011111000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111000000000000000000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000001111111000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111101000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111110000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000001111000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000011111000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111000000000000000000000000000111111100000000000000000000000001111100000000000000000000000000011110000000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111000000000000000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111100000000000000000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000100010010000000100000000000000000100000000000000000001010010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000010000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000100000000000000000000001000000000000000000000000000
00000000000000000000000000000000011111111110000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000000000000000000000001111000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000011111000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
